,Unnamed: 0,Unnamed: 0.1,Movie,Distributor,WW_gross,Domestic_gross,Domestic_percentage,Intr_gross,Intr_percentage,Movie_link,movie,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Central America,Chile,China,Colombia,Croatia,Curacao,Cyprus,Czech Republic,Denmark,Dist,Dominican Republic,East & West Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Genre,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,MpaaRating,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,ProdBudget,Puerto Rico,Qatar,Romania,Runtime,Russia,Russia - CIS,Serbia & Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French-speaking),Switzerland (German-speaking),Switzerland (Italian-speaking),Taiwan,Thailand,Trinidad & Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,Uruguay,UsDist,UsRelease,Venezuela,Vietnam,West Indies,dummy,updatedGenre
335,335,380,"Out 1, noli me tangere",CFilms,31500.0,31500.0,100.0,,0.0,/movies/?id=out1nolimetangere.htm,out1nolimetangere,,,,,,,,,,,,,,,,,,,,Arrow,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,729.0,,,,,,,,,,,,,,,,,,,,,,6204.0,,Carlotta Films,2015-11-06,,,,,Drama
336,336,381,"3 1/2 Minutes, 10 Bullets",Part.,30400.0,30400.0,100.0,,0.0,/movies/?id=3minutes10bullets.htm,3minutes10bullets,,,,,,,,,,,,,,,,,,,,Dogwoof,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,8856.0,,Participant Media,2015-06-19,,,,,Documentary
337,337,382,Paulette,Cohen,29500.0,29500.0,100.0,,0.0,/movies/?id=paulette.htm,paulette,,,,398049.0,,,,,,,,,,,,,,13307.0,,Polyfilm,,,,,,,,,8675397.0,Crime Comedy,4498900.0,,34631.0,,,,,,,,251722.0,,,,,,,,,,,,R,,,,,,,,,146693.0,441003.0,,,,,87.0,,37614.0,,,26953.0,5692.0,,,131863.0,,,,,,,,,,,,,,,Cohen Media Group,2015-08-14,,,,,Comedy
338,338,383,The Cut,Strand,28100.0,28100.0,100.0,,0.0,/movies/?id=thecut.htm,thecut,,,,15945.0,,6467.0,,,,,,,,,,,,,,Filmladen,,,,,,,,,153083.0,Drama,751789.0,,,,,,,,,,50434.0,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,2008.0,138.0,,135711.0,,,,,,,77939.0,,,,,,,,,,,,,,,Strand,2015-09-18,,,,,Drama
339,339,384,The Keeping Room,Drft.,27200.0,27200.0,100.0,,0.0,/movies/?id=keepingroom.htm,keepingroom,,,,,,,,,,,,,,,,,,,,Ster Kinekor,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,95.0,,,,,,,3961.0,,,,,,,,,,,,,,4002.0,38793.0,,Drafthouse,2015-09-25,,,,,Drama
340,340,385,Big Game,EC,24600.0,24600.0,100.0,,0.0,/movies/?id=biggame.htm,biggame,,,,110640.0,107958.0,108408.0,,,21674.0,,,,,,,,,,,Constantin,,,,,7992.0,,,1331047.0,,Action Thriller,247453.0,,,,,,,,,,453397.0,,,15705.0,,,6098.0,26588.0,,114559.0,,,PG-13,295062.0,,,,60744.0,,,172994.0,104804.0,78408.0,,,126247.0,161821.0,110.0,,317818.0,,90385.0,5962.0,3006.0,59484.0,,,73662.0,,,128514.0,,397320.0,491558.0,,,70918.0,,677774.0,1376191.0,,EuropaCorp,2015-06-26,,186455.0,,,Action
341,341,387,"Hippocrates, Diary of a French Doctor",Distrib.,23100.0,23100.0,100.0,,0.0,/movies/?id=hippocratesdiaryofafrenchdoctor.htm,hippocratesdiaryofafrenchdoctor,,,,,,78708.0,,,,,,,,,,,,,,Elysee,,,,,,,,,7127673.0,Drama,,,,,,,,,,,,,,,,,,,,,52911.0,,Unrated,,,,,,,,,,,,,,,102.0,,,,,,,,,273249.0,,,,,,,,,,,,,,,Distrib Films,2015-06-19,,,,,Drama
342,342,389,Salut D'Amour,CJ,22500.0,22500.0,100.0,,0.0,/movies/?id=salutdamour.htm,salutdamour,,,,,,,,,,,,,,,,,,,,Deltamac,,,,,,,,,,Foreign,,,,17687.0,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,112.0,,,,,,,,7818016.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-04-10,,,,,Foreign
343,343,390,Noma - My Perfect Storm,Magn.,21100.0,21100.0,100.0,,0.0,/movies/?id=nomamyperfectstorm.htm,nomamyperfectstorm,,,,,,,,,,,,,,,,,,,,Umbrella,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,17323.0,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,Magnolia,2015-12-18,,,,,Documentary
344,344,391,The Little Death,Magn.,18200.0,18200.0,100.0,,0.0,/movies/?id=littledeath.htm,littledeath,,,152399.0,78937.0,,,,7158.0,,,,,,,,,,,59671.0,E1,,,,,,4961.0,,,,Comedy,,,72829.0,,,5907.0,,,,,,,,,,,,,,,,,Unrated,,,,16873.0,,,,,177978.0,5991.0,,,,,95.0,,,220.0,,,,,,,,,,,,,,,,,,,,,Magnolia,2015-06-26,,,,,Comedy
345,345,392,Gangnam 1970,CJ,18000.0,18000.0,100.0,,0.0,/movies/?id=gangnam1970.htm,gangnam1970,,,,,,,,,,,,,,,,,,,,EDKO,,,,,,,,,,Foreign / Action,,,,153198.0,,,,,,,,,,,,,,,,12398.0,,,Unrated,,,,,,,,68115.0,,,,,,,135.0,,,,45686.0,,,,15863084.0,,,,,,,,30931.0,,,,,,,,CJ Entertainment,2015-02-06,,,,,Action
346,346,393,Mediterranea,IFC,17700.0,17700.0,100.0,,0.0,/movies/?id=mediterranea.htm,mediterranea,,,,2932.0,,,,,,,,,,,,,,,,Filmladen,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,19331.0,,,,,,2053.0,,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,IFC,2015-11-20,,,,,Drama
347,347,394,Strangerland,Alc,17500.0,17500.0,100.0,,0.0,/movies/?id=strangerland.htm,strangerland,,,,,,,,,,,,,,,,,,,,GP,,,,,,,,,,Drama / Thriller,,,,,,,,,,,,,,,,,5776.0,,14523.0,,,,R,,,,,,,,,,18511.0,,,,,112.0,,22881.0,3836.0,,,,,,,,,,,,,,,,,,13662.0,3363.0,,Alchemy,2015-07-10,,,,,Drama
348,348,395,Eastern Boys,FRun,16800.0,16800.0,100.0,,0.0,/movies/?id=easternboys.htm,easternboys,,,,,,24699.0,,,,,,,,,,,,,,Cineart,,,,,,,,,122760.0,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,First Run,2015-02-27,,,,,Foreign
349,349,396,Extraction,LGP,16800.0,16800.0,100.0,,0.0,/movies/?id=extraction.htm,extraction,,,,,,,,,,,,,,,,,,,,Italian,,,,,,,,,,Thriller,,,,,,,,,,,,,,,,,,81817.0,,,,,R,,,,,10250.0,,,,,46051.0,,,,,83.0,,12722.0,,,,,,,,,,,,,153366.0,15952.0,,,,,310514.0,,,Lionsgate Premiere,2015-12-18,,14621.0,,,Thriller
350,350,397,Eva,Wein.,16700.0,16700.0,100.0,,0.0,/movies/?id=eva.htm,eva,,,,,,,,,,,,,,,,,,,,Wild Bunch,,,,,,,,,63170.0,Foreign,,,,,,,,,,,,,,,,,,,,,,,PG-13,,,,,,,,,,,,,,,94.0,,10218.0,,,,,,,1191835.0,,,,,,,,,,10828.0,,,,,Weinstein Company,2015-03-13,,,,,Foreign
351,351,398,The World of Kanako,Drft.,16600.0,16600.0,100.0,,0.0,/movies/?id=worldofkanako.htm,worldofkanako,,,,,,,,,,,,,,,,,,,,EDKO,,,,,,,,,,Thriller,,,,170413.0,,,,,,,,,6440852.0,,,,,,,,,,Unrated,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,,Drafthouse,2015-12-04,,,,,Thriller
352,352,399,Zombeavers,Free,14900.0,14900.0,100.0,,0.0,/movies/?id=zombeavers.htm,zombeavers,,,,31634.0,,,,,,,,,,,,,,,,Einhorn,,,,,,,,,,Horror Comedy,,,,,,,,,,,,,,,,,,8375.0,,,,,R,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,Freestyle Releasing,2015-03-20,,,,,Comedy
353,353,400,The Hallow,IFC,13900.0,13900.0,100.0,,0.0,/movies/?id=thehallow.htm,thehallow,,,,,,,,,,,,44493.0,,135709.0,,,,,,-,,,,,,,,,129403.0,Horror,208.0,,,,,,,,,,,,,,,,,,,179973.0,745975.0,,Unrated,,,,,,,287976.0,39361.0,,,,,,,97.0,,140422.0,,,,,,,,,,,,,,,,,,,,144981.0,,IFC,2015-11-06,,,,,Horror
354,354,401,Amour Fou,FM,13700.0,13700.0,100.0,,0.0,/movies/?id=amourfou.htm,amourfou,,,,47087.0,,,,,,,,,,,,,,,,Stadtkino,,,,,,,,,,Foreign,,,,,,780.0,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,124.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,Film Movement,2015-03-18,,,,,Foreign
355,355,402,Arabian Nights: Volume 1 - The Restless One,KL,12300.0,12300.0,100.0,,0.0,/movies/?id=arabiannightsvol1.htm,arabiannightsvol1,,,,,,,,,,,,,,,,,,,,Bio Paradis,,,,,,,,,,Drama,,,,,,286.0,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,6201.0,,Kino Lorber,2015-12-04,,,,,Drama
356,356,404,Marie's Story,FM,11700.0,11700.0,100.0,,0.0,/movies/?id=mariesstory.htm,mariesstory,,,,109279.0,,2395.0,,,,,,,,,,,,,,Filmladen,,,,,,,,,820923.0,Foreign,,,,,,,,,,,,,,,,,,3734.0,4028.0,,,,Unrated,,,,278.0,,,,,,1573.0,,,,,95.0,,,,,,,,,168316.0,,,,,,,,,,,,,,,Film Movement,2015-05-01,,,,,Foreign
357,357,405,1001 Grams,KL,11000.0,11000.0,100.0,,0.0,/movies/?id=1001grams.htm,1001grams,,,,6802.0,,,,,,,,,,,,,,,,Polyfilm,,,,,,,,,29010.0,Drama,44956.0,,,,,1234.0,,,,,,,,,,,,,,,,,Unrated,,,,83689.0,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,Kino Lorber,2015-05-08,,,,,Drama
358,358,406,Empire of Lust,CJ,10700.0,10700.0,100.0,,0.0,/movies/?id=empireoflust.htm,empireoflust,,,,,,,,,,,,,,,,,,,,CJ Ent.,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,113.0,,,,,,,,3180514.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-03-06,,,,,Foreign
359,359,407,The Forecaster,FOR,10200.0,10200.0,100.0,,0.0,/movies/?id=theforecaster.htm,theforecaster,,,,652.0,,,,,,,,,,,,,,,,Einhorn,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,Autlook Films,2015-03-27,,,,,Documentary
360,360,408,Still Life (2015),Trib.,9500.0,9500.0,100.0,,0.0,/movies/?id=stilllife2015.htm,stilllife2015,,,406543.0,45748.0,,,,,,,,,,,,,,,,-,,,,,,,,,,Comedy / Drama,611353.0,,,,,,,,,,1279714.0,,,,,,,,,,,,Unrated,,23734.0,,,,,,,,,,,,,92.0,,,,,,,,,58007.0,60445.0,,,,,,,,,,,,,,Tribeca Film,2015-01-16,,,,,Comedy
361,361,409,The Lesson,FM,9000.0,9000.0,100.0,,0.0,/movies/?id=lesson.htm,lesson,,,,,,,,,,,,,,,,,,,,Seven,,,,,,,,,,Foreign,,,14992.0,,,,,,,,,,,,,,,,3281.0,,,,Unrated,,,,,,,,,,2354.0,,,,,105.0,,,,,,,,,8968.0,,,,,,,,,,,,,4908.0,,Film Movement,2015-03-04,,,,,Foreign
362,362,410,An Eye for Beauty,MR,9000.0,9000.0,100.0,,0.0,/movies/?id=aneyeforbeauty.htm,aneyeforbeauty,,,,,,,,,,,,,,,,,,,,Incognito,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,36118.0,,,,Unrated,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,Monument Releasing,2015-08-28,,,,,Drama
363,363,412,The Girl in the Book,Free,8200.0,8200.0,100.0,,0.0,/movies/?id=girlinthebook.htm,girlinthebook,,,,,,,,73134.0,,,,,,,,,,,,PlayArte,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,Freestyle Releasing,2015-12-11,,,,,Drama
364,364,413,Every Thing Will be Fine,IFC,8000.0,8000.0,100.0,,0.0,/movies/?id=everythingwillbefine.htm,everythingwillbefine,,,,24432.0,,28464.0,,,7992.0,,,,,,,,,,,WB,,,,,,,,,,Drama,144688.0,,14757.0,22655.0,,,,,,,212233.0,,,,,,,,,,,,Unrated,,,,,,,,,,9178.0,,,,,118.0,,,2384.0,,,,6500.0,50714.0,1538.0,,,,,,,,,,11895.0,,4937.0,,,IFC,2015-12-04,,,,,Drama
365,365,414,Steak (R)evolution,KL,8000.0,8000.0,100.0,,0.0,/movies/?id=steakrevolution.htm,steakrevolution,,,,,,,,,,,,,,,,,,,,Kino pavasaris,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,13.0,,,,Unrated,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,Kino Lorber,2015-07-17,,,,,Documentary
366,366,415,On the Way to School,Distrib.,7400.0,7400.0,100.0,,0.0,/movies/?id=onthewaytoschool.htm,onthewaytoschool,,,,16252.0,,174676.0,,,,,,,,,,,,,,Constantin,,,,,,,,,5178666.0,Documentary,541794.0,,,,,,,,,,616913.0,,,,,,,,3516.0,,,,Unrated,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,Distrib Films,2015-02-06,,,,,Documentary
367,367,416,Hungry Hearts,IFC,6900.0,6900.0,100.0,,0.0,/movies/?id=hungryhearts.htm,hungryhearts,,,,,,3059.0,,,,,,,,,,,,,,A-Film,,,,,,,,,,Drama,,,,20105.0,,,,,,,504464.0,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,IFC,2015-06-05,,,,,Drama
368,368,417,Steve McQueen: The Man & Le Mans,FR,6800.0,6800.0,100.0,,0.0,/movies/?id=stevemcqueenmanlemans.htm,stevemcqueenmanlemans,,,,,,,,,,,,,,,,,,,,Karma,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,102.0,,,,,,,,,4157.0,,,,,,,,,,,,,30203.0,,FilmRise,2015-11-13,,,,,Documentary
369,369,418,Arabian Nights: Volume 2 - The Desolate One,KL,6400.0,6400.0,100.0,,0.0,/movies/?id=arabiannightsvolume2.htm,arabiannightsvolume2,,,,,,,,,,,,,,,,,,,,New Wave,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,3358.0,,Kino Lorber,2015-12-11,,,,,Drama
370,370,421,Chic!,Distrib.,5600.0,5600.0,100.0,,0.0,/movies/?id=chic.htm,chic,,,,,,,,,,,,,,,,,,,,Studio Canal,,,,,,,,,266784.0,Comedy,,,10540.0,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,1446.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,Distrib Films,2015-05-01,,,,,Comedy
371,371,422,Far from Men,Trib.,5300.0,5300.0,100.0,,0.0,/movies/?id=farfrommen.htm,farfrommen,,,395834.0,18750.0,,31669.0,,,,,,,,,,,,,,Palace,,,,,,,,,273061.0,Foreign,57388.0,,,,,,,,,,,,,,,,,,,,,,Unrated,,27515.0,,5218.0,,,,,,,,,,,101.0,,,,,,5980.0,,,174082.0,,,,,,,,,,15652.0,,,,,Tribeca Film,2015-05-01,,,,,Foreign
372,372,424,Jenny's Wedding,IFC,4700.0,4700.0,100.0,,0.0,/movies/?id=jennyswedding.htm,jennyswedding,,,,,,,,19640.0,,,,,,,,,,,,Mares,,,,,,,,,,Comedy,,,,,,,,,,,,,,,,,,,,,,,PG-13,,,,,,,,,,,,,,,94.0,,,,,,,18583.0,,,,,,,,,,,,,,,,,IFC,2015-07-31,,,,,Comedy
373,373,425,Against the Sun,TAFC,4600.0,4600.0,100.0,,0.0,/movies/?id=againstthesun.htm,againstthesun,,,,,,,,,,,,,,,,,,,,E1,,,,,,,,,,Adventure,,,,,,,,,,,,,,,,,,,,,,,PG,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,52.0,,The American Film Company,2015-01-23,,,,,Adventure
374,374,426,Ashby,TFA,4600.0,4600.0,100.0,,0.0,/movies/?id=ashby.htm,ashby,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Comedy / Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,100.0,,107764.0,,,,,,,,,,,,,,,,,,,10524.0,,,The Film Arcade,2015-09-25,,,,,Comedy
375,375,427,Arabian Nights: Volume 3 - The Enchanted One,KL,4500.0,4500.0,100.0,,0.0,/movies/?id=arabiannightsvol3.htm,arabiannightsvol3,,,,,,,,,,,,,,,,,,,,New Wave,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,2093.0,,Kino Lorber,2015-12-18,,,,,Foreign
376,376,428,The Summer of Sangaile,Strand,4500.0,4500.0,100.0,,0.0,/movies/?id=thesummerofsangaile.htm,thesummerofsangaile,,,,,,,,,,,,,,,,,,,,ACME,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,43079.0,,,,Unrated,,,,,,,,,,,,,,,88.0,,,,,,,,,6284.0,,,,,,,,,,,,,,,Strand,2015-11-20,,,,,Drama
377,377,433,That Sugar Film,Gold.,3500.0,3500.0,100.0,,0.0,/movies/?id=thatsugarfilm.htm,thatsugarfilm,,,770932.0,39309.0,,,,,,,,,,,,,,,,Madman,,,,,,,,,,Documentary,51094.0,,,,,,,,,,,,,,,,,,,,,,Unrated,,289293.0,,,,,,,,,,,,,90.0,,26702.0,,,,,45569.0,,,,,,,,,,,,,,,,,Samuel Goldwyn,2015-07-31,,,,,Documentary
378,378,434,Xenia,Strand,3200.0,3200.0,100.0,,0.0,/movies/?id=xenia.htm,xenia,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Drama,,,75192.0,,,,,,,,25372.0,,,,,,,,,,23370.0,,Unrated,,,,,,,,,,,,,,2723.0,123.0,,,,,,,,,9348.0,,,,,,,,,,,,,,,Strand,2015-10-09,,,,,Drama
379,379,436,The Lady in the Car with Glasses and a Gun,Magn.,2200.0,2200.0,100.0,,0.0,/movies/?id=ladyinthecarwithglassesandagun.htm,ladyinthecarwithglassesandagun,,,,,,10685.0,,,,,,,,,,,,,,-,,,,,,,,,292889.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,93.0,,33720.0,,,,,,,,,,,,,,,,,,,,,,Magnolia,2015-12-18,,,,,Thriller
380,380,438,Skin Trade,Magn.,1200.0,1200.0,100.0,,0.0,/movies/?id=skintrade.htm,skintrade,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Action,,,,,,,,,,,,,,,,,,,,185285.0,,,R,,,,,,,,,,,,,,,95.0,,,,142666.0,,,,,,,,,,,,141329.0,,,,,79286.0,,,Magnolia,2015-05-08,,45460.0,,,Action
381,381,440,REC 4: Apocalypse,Magn.,800.0,800.0,100.0,,0.0,/movies/?id=rec4.htm,rec4,217205.0,,,,,139908.0,,,,,,,,,,,,,,CDI,,,,124607.0,,,,,1799681.0,Foreign / Horror,,,,329727.0,,,,,,,,,,,,,,,,,,,R,,,,,,,704052.0,,182292.0,,,,,,96.0,,158058.0,,,,,,,1259390.0,,,,,,,,,,,,,,,Magnolia,2015-01-02,,,,,Horror
382,382,441,It's All So Quiet (Boven is het stil),BWP,700.0,700.0,100.0,,0.0,/movies/?id=itsallsoquiet.htm,itsallsoquiet,,,,,,541.0,,,,,,,,,,,,,,Cineart,,,,,,,,,,Foreign,9303.0,,,,,,,,,,,,,,,,,,,,,,Unrated,247246.0,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,Big World Pictures,2015-01-09,,,,,Foreign
383,383,442,Tough Being Loved By Jerks,KL,700.0,700.0,100.0,,0.0,/movies/?id=toughbeinglovedbyjerks.htm,toughbeinglovedbyjerks,,,,,,3000.0,,,,,,,,,,,,,,Elysee,,,,,,,,,301633.0,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,Kino Lorber,2015-03-13,,,,,Foreign
